Shivan,,,"smashrj:11201D26-BE4B-4849-8C31-8BBFDD6F37AD
prbth:4173011A-5BDE-4716-B59B-1A472F2B3E76",Bernardo Gadelha,https://twitter.com/zzzshivan,"Fox
Robin"
ShyKokiri,,MS,"homeonline:F9ED906A-A540-43B2-AF62-3611D9CE9506
ligamscg:DFCF5505-3E29-4FD6-A418-5C40C9BF7562
prbth:8DA61E58-52B0-41A2-B87A-A95EEB9E3CCA",,https://twitter.com/caradeoculos0,"Hero
Ness"
Sieg,,,homeonline:EAA110D5-89F1-4959-9A99-F1507B4706B0,,,
Signas,,MS,"ligamscg:6F063704-FE50-469E-9041-D51B4DFB406C
prbth:C5A71868-0149-4FD6-AA60-454B5807C6EB",,https://twitter.com/DaviRomeo,"Zero Suit Samus
Terry
Ken"
Silver,,MS,"ligamscg:A5DC8329-9F52-45D7-AB4B-E336A343C894
prbth:B17A90F1-0FF2-450C-B98C-2FD4A609932C",,,"Corrin
Lucina"
Sinner,,,"tryhardcwb:4703614D-2602-4471-8DFE-3AF821793365
prbth:15D81CC7-62F4-4589-86A2-1438BDAE4CDE",,,
SirVT,,,teamdashsp:E9610356-84C7-4860-A844-94933F50998C,,,
SithBurrito,,,homeonline:2EEDA0D2-FE63-413D-9CE6-25BC42FA5C20,,,
Sizayoi,,,ssbudf:7E3A4C9F-27C9-4A22-B62F-8F1F0C393323,,,Zelda
SKPeter,PLG,SP,"homeonline:E638F97B-F647-444E-8F79-4A48EDA3773C
teamdashsp:C904FDB7-955E-4145-ACED-2B31CDB542F1
prbth:2D2F54F4-88FD-4160-9608-02C46251480D",Samuel Petersen,https://twitter.com/skpeter_,"Dark Samus
Marth
Samus"
Sky,WasF,RJ,"homeonline:E3A82846-7B07-4280-9A20-652C4EBA1A57
smashrj:1F2B205E-C2B1-47E6-AD80-D5DD4B32194D
prbth:DC651792-2713-42D2-8906-7F43EE8FA515",,,"Olimar
Mario"
sla,,,homeonline:5D072D88-DE37-4801-8677-BE25D14FB227,,,
Slash,,,"tryhardlondrina:3D718BC3-A43B-4338-9D38-F2A8B6B47F9B
prbth:E7A7726C-3F88-4042-80DE-0740A856CAD7",,https://twitter.com/brhuefelipe,"Byleth
Falco
Greninja"
Slashin,,PR,"tryhardcwb:6D607983-E422-4DD4-88CB-BDCF7AFD8EAD
tryhardlondrina:492143A2-235D-471B-AADA-D8305C157E6E
prbth:2A30EEB2-F716-4C0E-B8E9-0A72A891CF35",,https://twitter.com/Pedro_BCA,Zero Suit Samus
Slashinho,,,,,https://twitter.com/Pedro_BCA,"Zero Suit Samus
Mr Game And Watch"
Slider,,,sucepr:6144569E-CA3D-4BA7-8A56-C7EFB84363FB,,,Inkling
SlimClick,,,"ssbudf:5F528892-5677-4F2F-9848-6702580AF756
prbth:D5C37893-0B37-4D02-A2F3-40F684BFF2E9",,,Marth
SmashRS | Ant,,RS,"homeonline:99758E9A-12F2-4E71-ADE8-EE9CE64E783C
smashrs2020:F9C91C6B-D59B-41DD-8105-FF141671D528
prbth:F2A23BFA-2EF1-4892-8815-D9F49AF975D6",,https://twitter.com/pokantonio,Fox
SmashRS | ArTr,,RS,"smashrs2020:0F7A6C64-1C4E-4158-8F96-573106FBFC37
prbth:DEFD7819-C470-4CEF-8359-481E805AAC53",,,Yoshi
SmashRS | Balas,,RS,homeonline:F5C22873-4137-444A-85C1-06468965C250,,,
SmashRS | Buttelli,,RS,"homeonline:76ABFCE0-6C30-415C-89FB-BE09336B6A06
smashrs2020:B5FEA447-F656-4C1B-8C65-C66B7330EF83
prbth:07D4D0CF-745E-4C54-A251-C67E5958639B",,,"Marth
Mr Game And Watch"
SmashRS | Déco,,,homeonline:FB979454-266F-4583-97E3-14C0EEF3C94D,,,
SmashRS | Firpy,,RS,"smashrs2020:83E52E47-796A-42EB-BCE2-95619A7F8983
prbth:3F065B26-00AF-4EB9-918D-9449EE90F50A",,,"Joker
Roy"
SmashRS | Fonsie,,RS,"homeonline:BE22B8B6-F1EA-437F-B2F1-5718E0568771
smashrs2020:A640D431-0731-4F76-B381-CF5B39657857
prbth:B640F570-3A22-4392-88AE-BD9DE0BB06A2",,https://twitter.com/Fonsie191,"Joker
Zero Suit Samus"
SmashRS | Loces,,RS,"smashrs2020:1A0CE3B9-4832-4BC5-AE86-B44E69125F59
prbth:944FF492-6CCE-4DF7-A547-7539F229C695",,https://twitter.com/__Loces,"Zero Suit Samus
Inkling
Wolf"
SmashRS | Lukitu,,RS,"smashrs2020:C96B3E86-C08B-4D2D-9CCF-C56BEE46922F
prbth:BFBCC83D-D6BF-45B5-8470-A1B4A0C5884F",,https://twitter.com/LukituRS,"Inkling
Chrom
Palutena"
SmashRS | MF45,,RS,"homeonline:18A8BAAE-17CB-477D-ABC2-077F508EE33C
smashrs2020:CEC03B4F-A252-4251-B1FA-A2B46B89920E
prbth:FF162488-EACF-4468-919C-E6FDB4488516",Martinho Fanto,https://twitter.com/MartinhoFanto,Chrom
SmashRS | uaite,,RS,"smashrs2020:7D1A39B7-B7F7-4F5B-B4E7-BB34E55C048E
prbth:AFA73E56-8549-4907-956B-88DC22BB1FE0",,,"Ness
Lucina"
Smat,,,"teamdashsp:8E1F4BD0-5660-4D3B-AD5B-C0B794E0F155
prbth:8EC05747-0D23-4AE0-B1B1-2194DFFB3222",,,
Snowbtf,,,"pernambuco:64A2A82D-27D8-4BD4-9F59-E8E7C7E4A4ED
prbth:79FFBBF0-F198-4A48-BE05-9EE6FCE57996",,,"Ganondorf
Roy"
SobCE | JrSilver,,,homeonline:339DE2F0-855B-4BC5-A63D-07171E23E166,,,
SoFalo | Groselha,,,homeonline:66568AD9-A96A-48C6-B0A5-4C0AD9E200EF,,,
Sofia,,,pernambuco:91D868CA-D3B3-43A2-9845-3EA48E7A6237,,,
Soji,,,"smashbelem:02FB6496-2927-4B5F-ADC0-5220CF2F2A85
prbth:7054A3B0-0CB3-43CC-9411-53EBC2F6CB3C",,,Villager
SOL | Slashin,,PR,homeonline:3FCAAFEA-C6AA-40FE-85D6-45E46AC87037,,,
Soll,,,homeonline:9BDA39B3-FC0A-4804-AE4E-E2DEEA46C124,,,
Sora,,,"homeonline:7EB5271F-8A53-45F2-B2CE-111F12DE2222
teamdashsp:AF19962C-8EC9-4AA4-8ED1-395B82639EE4
prbth:28E4445D-FA89-426E-A5C1-096E5A942AF8",,,Wario
Sosser,TwS,,,,,Zelda
Soulzonik,,,,,,"Banjo-Kazooie
Link
Dark Samus"
Souwer,,MS,"ligamscg:E395AD8C-8A52-4AC6-8E5F-695491689722
prbth:901D31E6-9E35-484D-88C2-2C44200038CF",,,"Captain Falcon
Little Mac
Samus"
Sparda,,,pernambuco:33841A15-4323-4D99-BFD1-5250BB952394,,,
SrAnjoBoy | FL,,MS,"ligamscg:81CA19FD-49CD-434B-9258-3D10A59F508A
prbth:CE397BE4-9E7B-48BA-958E-D0BBA69E7ACB",,,"Corrin
Byleth"
SSBPE | Akashi,,,homeonline:818E3529-D97C-4900-8229-781D4376B2A4,,,
SSBPE | Phonix Wrong,,,homeonline:AC347DCB-4468-499A-ABC6-A0C857985903,,,
SSD4 | Bones,,,"liga_ultra_arcade_s1:87E24CA3-BD13-4656-886A-0C44110D9110
prbth:37176B82-E600-4C6F-AC27-A1FD09AFAD95",,,
SSD4 | Gasolina,,,"liga_ultra_arcade_s1:96A7D14C-99F4-4D29-8B39-087B3CB1B2C6
prbth:FA76954A-DFF4-47A3-A282-A7929409DA30",,,"Lucina
Wolf"
SSD4 | Jorge,,,"liga_ultra_arcade_s1:AE4EEFE4-6483-47E5-AB0F-1DC8B2F4B3E9
prbth:1E8E9FFE-3225-4CF1-96B5-5798C19931DD",,,
Ssilds,,,"teamdashsp:7330A473-6373-400C-A524-44FF6F156E10
prbth:5E437668-828E-43CE-A992-DD984FD75039",,,Roy
SSK KIO,,,,,,Palutena
ST | Rawrgna,,,homeonline:EDE07AD3-E0A0-4A4F-8248-4890C54AAAAA,,,
Stachi,,,,,,Inkling
Stark,,,ssbudf:D18C76F1-2F7E-49F7-95EE-112BCD627C92,,,Jigglypuff
Stefan,,,"ssbudf:E23C7D9D-B157-43F7-9053-BFE98962ABB5
prbth:9B36E1B1-DB80-46DF-B4F6-9F4F0D8D7C85",,,"Wolf
Young Link"
Stenbuck,,,"ssbudf:985BA97C-9C54-4CEA-A025-3C40B3905941
prbth:CA4BDDCA-2668-403E-B993-8B3CC96A20F4",,,Ike
Stew,,,"tryhardcwb:06690D0E-CACC-49F9-AD06-901B12A6E558
prbth:784D9772-2301-4DE6-92EE-B32201C0A093",,https://twitter.com/strogonf,Villager
Storm,,SP,"homeonline:5B3F0BE2-0DFF-47AA-907C-6DF208391899
prbth:05FF9ED4-D3B2-4C8F-A721-7C542E9A6DF5",,,"Cloud
Richter
Byleth"
Strig,,,smashrj:57D71566-633E-4B0D-A07B-025309994007,,,Yoshi
Striwe,,,homeonline:6EA00CF1-1C28-4569-9A30-8791577FBC0E,,,
STRriKKer,,,teamdashsp:8223F86B-825D-40FB-93DB-57B60F6B59D5,,,"Ganondorf
Hero"
Sublime,,,"teamdashsp:C00F508D-DEFB-45DB-9403-E64B9266F032
prbth:D1311C04-7FEF-48BC-9F0A-B3EFEAB00312",,,
Suke,,,"pernambuco:118E29CD-3DED-4E7A-8650-359ECBC65938
prbth:4A75EC69-1A71-4B46-9D4E-D9E2F25A5E67",,,"Mario
Wolf"
SUNDEvice,,,homeonline:F702B661-C161-46F4-A0F8-EE0CB7BED3B4,,,
Super FOG,,SP,"teamdashsp:EF22CFBA-2568-47B4-9AD4-7A1658C1B963
homeonline:F417F376-7D0A-424D-A4A1-2AD92DDD7DFC
prbth:02AAFAE8-107C-4D3C-A885-EF157228FFA0",Fabricio Mendonça,https://twitter.com/Super_FOG,"Mario
Banjo-Kazooie"
Suzuki,,,,,https://twitter.com/jo_suzuki,
SwiisleyU,,,"tryhardlondrina:E8C26A63-6577-43EB-A808-D966BA302AE8
prbth:2D2B0E78-B4B8-4FE6-99F8-A749864B41C8",,,Robin
Swiss,,,,,,"Mr Game And Watch
Bowser"
Taboo,,,ssbudf:962E0868-9F01-4C10-96ED-A25C9BF2518F,,,Bowser
Takandre,,,homeonline:C44C9FB6-706C-4F8C-9AEC-B97C1CB4E745,,,
Takao Itonaga,SF,SP,"homeonline:4620899F-B6DD-489A-A446-E5D22DE3BA49
prbth:ACA26055-9F61-4095-9543-0DDE816AA6D8",Marcelo Itonaga Sato,https://twitter.com/TakaoItonaga,Terry
Tal | Gin Moon,,,sucepr:0D8B4A84-476E-4852-AAAF-B7609D30B857,,,
Tanashi,,,"tryhardcwb:C3517A4E-21E8-4A40-897A-AD92343E11F7
prbth:0157CF17-28B6-4D12-B0D3-24D20315C0E7",,,
Tankboy42,,,homeonline:CD128CFB-4ABE-4773-9FB0-479F9C221496,,,
Tarcisio,,,pernambuco:EBE7B79C-39F1-4F86-8E8D-D801FC0AC06D,,,
Tata,,,"tryhardcwb:9C027316-6565-407A-B581-81C970F547AE
prbth:55109115-F59F-41AF-AAB6-5AB3BA526655",,,
Tatinho,,,"pernambuco:235612D4-5363-4664-BFB3-907633BB2788
prbth:0F5FF285-FC13-4A2B-A869-F4C1B3AC659A",,,"Inkling
Young Link"
Tavioow,,,homeonline:BF437A63-520E-4385-8A68-382C92169673,,,
Tavito,,MS,"ligamscg:D3F3F0DB-EADE-4C86-9438-75CC8D457D32
prbth:FBA0D105-D3E5-45F9-9D4A-8FFC5E7287AD",,https://twitter.com/NinTavitoficial,"Dark Pit
Yoshi"
TB | Chino,,,"smashrj:FE269F5B-DD09-4D05-8674-9A00F54814B3
prbth:0AEAA518-4D61-4C4D-8D8B-DF82BE676714",,,Mario
TB | GUCCI,,,"homeonline:C9183088-DA2B-4161-A51C-2906BB6E2E63
smashrj:F40E4C3F-B7EC-4C4A-9047-C06BACA8B441",,,Joker
TB | mysterE,,,smashrj:093FBEA3-0736-4045-9236-E605730F1949,,,Lucina
TcholaTeam | ArthurZB,,,homeonline:326A355A-7789-4E63-8460-2675FB97D0A7,,,
Teets,,,"ssbudf:37EA7EB7-0BE0-427D-9C67-9DC7E0BBF104
prbth:0A8C9DDB-0AEE-42CB-BF9C-4364DFD3ABC7",,,Chrom
TemaK1BR,,,homeonline:43DFC44D-9B9A-4C86-9F2D-B10CF8B5A0F3,,,
Temio,,,ssbuse:6B1DB5AB-7D46-496A-8B49-64A58EEBC044,,,Joker
Tenório,,SE,"homeonline:D81EDFA2-0FFE-498E-BA6D-7001196438A7
ssbudf:0CF98100-928F-4137-8B47-753DBD9D64A4
ssbuse:B663D3C9-A2C9-46AC-BDE0-CD4D1305997E
prbth:F62051EA-95DD-49D8-B857-52B8F8FA81E8",Lucas Tenório,https://twitter.com/sotenoriomesmo,Inkling
Tertu,,,homeonline:7D4D38E9-66B4-41F8-B0EF-1F80C1C7F712,,,
TESA | Cm,,SP,,,,
TESA | JohtoMacFil,,,homeonline:0E70E8C7-1F34-49BF-8456-A40F0941176A,,,
TESA | Paulo,,,homeonline:B0E59E8A-CE4F-4D85-8F0B-23C1057678B5,,,
TESA | Precs,,,homeonline:01649137-4306-43B9-9EB8-C2B5BAD0AD24,,,
Tesa | Storm,,SP,"homeonline:5B3F0BE2-0DFF-47AA-907C-6DF208391899
prbth:05FF9ED4-D3B2-4C8F-A721-7C542E9A6DF5",,,
TESA Storm,,SP,teamdashsp:5AC149A3-67F6-4318-88B7-985D0C34B5D9,,,Palutena
TF Jaycee,,SP,teamdashsp:1B18643A-EA43-4969-AC08-DC0536017F60,Jean Martins,,Peach
TFG,,,pernambuco:F3AC666B-2AD5-410B-880D-BBC6E401EE92,,,Peach
Thaisa,,MS,"ligamscg:D69A08F1-0DC5-4833-A3F2-4F37D14E3536
prbth:42F97189-67C6-4DE8-BB2A-23D8A6913641",,,Lucina
Thaiy,,,ssbudf:F2C910F3-5B3D-4D79-B2AC-28E3C7FB37E1,,,
Thales,,,pernambuco:D41A5861-67A1-47F8-9A73-1C41044A0089,,,
The Chazz,,SP,"homeonline:3653AD3D-7231-4B0D-8679-EC6B69266E16
teamdashsp:27E5B5B8-5B76-40C7-BB2F-0A866B90E14D
prbth:30E4C292-21A7-48C5-84FC-AE75CC0F40AF",Marcelo Maciel Del Nero,,Joker
The Feito | Lvcca,,,homeonline:8F8EB7A9-A142-4BEC-88AB-8A68A02DFB83,,https://twitter.com/luccaponto,
Thellurium,,,homeonline:2C27CC2A-6910-4AC5-8535-E31DD78A9671,,,
Thelo,,SP,"homeonline:34EF3BAC-B4DD-44F6-BBD3-2C6C08528191
prbth:AA32BC70-64C9-4DE5-8ED4-1DC632558DC2",,https://twitter.com/thelomoren0,Ness
Thi,,,ssbudf:C2F42D74-5EC8-4231-8185-9577A25FC0AF,,,
Thico,,,"liga_ultra_arcade_s1:4D82D3D4-866B-45FF-ACDF-20EB706DD600
prbth:64726294-BE8D-4DC4-92D7-A2FCCE356749",,,Dark Samus
Thisgo,,,homeonline:51149F82-390E-482A-9775-7B8C967C09DD,,,
THL | Dust,,,homeonline:070AC9C6-21A1-4363-B510-313696C8CE5F,,,
THL Derek,,PR,"homeonline:C170165E-1779-47A0-A200-BB4101EBBF2E
tryhardlondrina:6998188C-2ACB-44E9-9D66-74B89670EFF5
prbth:F8156E97-BCB5-4DC9-80AF-56A7A1276588",,https://twitter.com/drkedug,"Fox
Donkey Kong"
Thomé,,,"pernambuco:2100253C-AC3C-4612-BE4B-E3686BD5BE84
prbth:7FBD3521-8273-45A6-8B4A-D214FE77117C",,,"Jigglypuff
Pokemon Trainer"
Thomhack,,,"teamdashsp:60D76835-7C77-480F-B4DA-08AE0F9CB425
prbth:2A4C3716-BCCD-4CF4-8479-CB3516B578A1",,,
Thorn,,,homeonline:839001D0-28D1-4AB9-8610-3B5916B51495,,,
TiagoMD,,,homeonline:3D209BEE-70C0-4CB4-9A42-4183938A1420,,,
Tichamon,,MG,"liga_ultra_arcade_s1:CECD9377-DDB0-421A-AC8B-CF5BEF135858
prbth:629B6E6D-F2B0-4193-849C-C575E8B9A518",Ian Chamon,https://twitter.com/mtichamon,"Rob
Bayonetta"
Tidus,,,homeonline:3DC493F2-073D-4F09-A21A-2DC54D42DE3C,,,
Tio Renato,,,homeonline:411ABA2F-12CC-45E3-8BEC-81B2C3497297,,,
Tiovisk,,DF,ssbudf:964F0CA6-7109-47A3-85D7-C51856425E78,,,Duck Hunt
TMBR | ALLE,,,homeonline:3E7AE565-80A6-498A-A661-9A923AECCCE0,,,
TO+,,,ssbudf:7128DA64-08CE-4744-9666-BC8D5E22E9A9,,,Ganondorf
TobyToyCP,,,"liga_ultra_arcade_s1:878DEA67-6573-496E-AD2E-CD3D574CA960
prbth:091450C3-034D-42C7-97D2-8DADDBC0EED7",,,Kirby
Tomoharu,SF,SP,homeonline:1EEA0408-9C59-4743-8389-5A985E7C491F,,,"Pit
Dark Pit"
Tonyn,,,homeonline:667FE08E-DDDC-4EEE-AD44-AF31CFCA8BF2,,,
Tosin,,PR,,,,
TOURONGA,,SP,,,,
Toxa,,,"pernambuco:ACAFF81D-087F-419C-A097-BF1E6B7D1485
prbth:29385C61-76EF-49FC-A3B1-82E4176CFA44",,,
Tozo,,PR,,,,Ice Climbers
Traje Fino (Dinis),,,teamdashsp:CB4843E4-C7E9-4375-9CFB-3BED49F2C641,,,
travagamer | zizi,,,homeonline:ABF653A6-AADE-4C7D-A1BE-34F6ED7AD310,,,
TRT | Emanos,,PR,"homeonline:C7D0B25C-52BD-4316-A714-33E04C87D10F
tryhardcwb:7010BB62-4EAF-49EF-A456-DB5FAA06C9AF
prbth:74FDA63C-8C6F-4029-AFFD-B230EC1DB533",,https://twitter.com/TheEmanos,"Banjo-Kazooie
Inkling
Palutena"
TRT | NightZero,,PR,"tryhardcwb:826B8B50-5815-45D2-8061-FB469D23BF4A
prbth:7B6B63E9-76D6-4A77-B7D7-952329BD81FA",,,
TRT | Pau De Fogo,,PR,,,,Rob
trv | zizi,,,homeonline:47E73438-5B28-473A-A709-9B3A590FC901,,,
TSD | Ale,,SP,homeonline:77DC639A-F916-41FE-A68B-1A3DFAEF7F9C,,,
TSD | Alface,,SP,homeonline:485211CD-1645-4DEA-8E01-7F8E1A308C5E,,,
TSD | Alves,,,homeonline:53A2891D-E63F-4116-919D-AF057FC880B8,,,
TSD | Cithalo,,SP,homeonline:F3C8BBA0-6CA3-4FAC-BCB2-70858F51F22C,,,
TSD | FT Bloom,,,homeonline:D386E755-2AA5-471E-AE7C-99FDE68D286C,,,
TSD | FT TomatoRed,,SP,"homeonline:E97E59A6-953E-4106-BCC1-14B4103347E3
prbth:0DD829EF-962F-4507-A078-3FCD8F288466",,,
TSD | FT.Deku,,,homeonline:55A51575-18D8-44DC-949B-CB6AD7BBA3E7,,,
TSD | FT.Dusty,,SP,homeonline:A068EB35-B312-46F4-91E5-57B9AED2BAD5,,,
TSD | FT.Obelisk,,SP,homeonline:86B3DEE6-2994-4922-8056-D0162DEEB90F,,https://twitter.com/O_BeliscoFT?s=09,"Banjo-Kazooie
Bowser"
TSD | Hunk,,,homeonline:6B20E1E7-FFA9-428D-A4C0-9CD7B91FB026,,,
TSD | Monhaka,,SP,homeonline:223D0AAC-21CF-44B4-A05E-CEF7274B8793,,,
TSD | Pirilampo,,,"homeonline:173C9273-EB09-48A9-851F-2F95BC38BEF4
prbth:579F9C6A-A791-43AE-B59F-7DAA4FC709E4",,,
TSD | Thoto,,SP,homeonline:C8C3F2B2-9648-4C31-9644-9B325CDAC4F6,,,
TSD FT | NitroCH,,,homeonline:BEA021EC-A95E-4888-826E-0EA16F381D2E,,,
TSL | NackseH,,,homeonline:B6456C46-8021-41EC-9A58-6D20F139A4AB,,,
TSL | Roy,,,homeonline:A95D2D00-B618-4D6B-A231-E160AC0E5706,,,
TSL_Roy | TSL_Roy,,,homeonline:A95D2D00-B618-4D6B-A231-E160AC0E5706,,,
Tsun,,,"ssbudf:6684B028-13B2-4E24-AA01-615A8374C2B2
prbth:A166B6F2-393D-44BA-9721-88DB913AC9FC",,,Palutena
Tsurie,,MS,homeonline:83E0C5F3-4F3C-4913-B1D1-D10E95B55971,,,
Tuca,,,,,,"Palutena
Lucina
Bowser"
TUKABRITO,,,homeonline:134CCE95-713D-475A-BA18-F8DEE9F2D990,,,
Turco,,,"sucepr:0DC267E5-BE92-478E-A09C-7FEB239D2770
prbth:04CC8467-4228-4B1A-AAF9-9219497AC7D2",,,"Bowser
Ike"
Turtle | LucasTurtle,,,homeonline:F9182975-75FC-436A-BAD5-12816C07FFE3,,,
Turtle22,,,"smashmanaus:E3ED3F3E-B483-4F0E-9BF8-EB8523F86997
prbth:80235290-39CE-45D5-B62F-1DADCB116F40",,,Terry
Tuxx_,,,homeonline:19A3CBAA-86EE-44D5-8F0E-AEF6013059FF,,,
TwilightSquad | FireBrand,,RJ,homeonline:1AF08E58-C1DD-4801-B4E0-66E2AFC5F5C9,,,
twitch.com/TelinhoMcFly,,,homeonline:65553737-B2C9-41AA-A2FC-69AE24F79CBC,,,
TXR,,,ssbudf:0038470D-8803-4C29-844D-9E339DEB9257,,,"Joker
Lucina"
uchihajuni,,,homeonline:A2778EC4-78A7-4326-BC7F-015500DD11DC,,,
UF | Anubis570,,,homeonline:998DA131-8276-4AB9-BC45-F8BD4D0F6B55,,,
UF | Ultimate,,RJ,"homeonline:AAA7D2BF-F3D0-4A22-878D-715CB12C1A9A
prbth:488F5E9C-98FF-4652-BFD8-181D95B5FEF9",,,
Ugiete,,ES,homeonline:AEF7C042-8372-46D0-A087-05A5B3EB01D0,,,Marth
Ultimate,,RJ,"homeonline:AAA7D2BF-F3D0-4A22-878D-715CB12C1A9A
smashrj:52E75FB7-F2BB-4086-9D69-4C547B5175ED
prbth:488F5E9C-98FF-4652-BFD8-181D95B5FEF9",,,"Luigi
Mr Game And Watch"
Unexpected,,,homeonline:A1A59BD1-FB22-4B39-818A-63DC46990242,,,
União Flasco | Jaaum,,,homeonline:48DE839E-C5AC-4C67-BBC2-7D0605379FFE,,,
USM | Majora,,,homeonline:84629FC6-CD2F-49A3-8AB4-670043C3048A,,,
UWU | Arnost,,,homeonline:DD918DB5-4FFA-4422-8858-2DF903A9F38E,,,
UwU | Luvas,,,homeonline:65A77980-DC36-4921-972A-72CA780AAD3E,,,
V2! | Bumbadump!,,,"sucepr:3031445C-4D96-4818-BB52-D96ACB2CCDFB
prbth:555D2D5F-B2E1-47A8-8433-EF88E0129543",,,Captain Falcon
V2! | Martrix,,,"sucepr:7527E6BE-BCB4-46FE-9189-B4A605D8B3E8
prbth:3EB55EE4-063A-42D7-B7DC-227386F87B3C",,,Banjo-Kazooie
V2! | Yot,,,"sucepr:268D56AA-2EC7-43A9-8B94-05913B2DE018
prbth:51A15803-8E43-4881-B9E1-F8F4BC5575D3",,,Joker
Valadão,,,homeonline:D73A6777-F638-4110-81DB-4B61061BCBB9,,,
VanillaIce,,,homeonline:1A217895-DD9E-427A-AF04-C877825398A0,,,
Vash,,,sucepr:A9A97FD4-4E93-4624-BB4A-1E4A9789B5FB,,,
Velvet,,,teamdashsp:08EF83A7-3AB4-4EAE-A01E-2CFF3109A276,,,
Vermelh0,,,"pernambuco:5698EE9F-FD5E-4F50-B202-31B6764320C0
prbth:3BFB7FF7-4995-4FE3-ACE9-83690DC25A45",,,
Verse,,,"homeonline:57CCD756-F45E-45E0-B24B-505062B58514
ssbudf:F9B6D58A-B51F-43C8-BB0E-19FBC20C701F
prbth:CF1FB8A1-9B43-45D9-9392-0EE5926E04D7",,,King K Rool
Victor,,,pernambuco:490B8EE9-EA8F-4784-A8B5-C9CCB51D1C2E,,,
Victordcm,,,homeonline:43AF6C13-3FC8-4AEB-860C-DC5C7E38AE0D,,,
Vieira,,MG,homeonline:5E5C9AE4-022F-4D75-A578-44CAA93C4FAC,,,"Joker
Cloud
Wolf"
VilaValks,,,homeonline:ED815444-4D9A-4D0B-87D6-36EC92EE1D19,,,
Vile,,SP,"homeonline:FB4D9FA7-84B3-4A25-883B-A5983C59E519
teamdashsp:EE4771D4-3EBE-41B3-9FA4-86074E2781AB
prbth:C3E68239-389B-4A17-A4E4-2C7E89F46B65",,https://twitter.com/Ness_vile,Ness
Vinao,,,pernambuco:73FEC4F7-17C1-42F6-9623-691905E7AB62,,,
Vini,,,pernambuco:C612FB76-735F-45D9-B8F8-929C9F526851,,,
Vini10,,,homeonline:42FAFF72-9C6F-446B-BCDF-0952B964260B,,,
Vinikun,,RS,"homeonline:9C2D2044-71A0-4794-B6EF-A5466E588294
smashrs2020:A1C4C4C9-F8AD-4F5D-AC3A-EC4774601C99
prbth:FC869088-3151-4A1B-9B09-2461229E3C5A",,https://twitter.com/vinikun_br,"Rosalina And Luma
Zelda"
VITINN182,,,homeonline:C609F747-B039-4D0A-A9B1-70777F1E6B5F,,,
Vitor,,,"pernambuco:D6A96E9F-9A07-497A-9BBA-0FDDCC390B4B
prbth:48CDB42A-DFC0-42CF-92D4-0435CBC05E30",,,
Vitu,,,tryhardlondrina:BDB2D6BB-AF4E-4391-AC44-5F5D569E2C83,,,Ike
Vituu,,,homeonline:532A6272-0065-4EF9-A8EE-0E92A1C510F2,,,
Voi,,,"teamdashsp:7E880124-16DC-42CE-859B-3D2F5D454066
prbth:82ED4A83-E023-46E4-8CD1-41F3EA6BCEFE",,,
Vook,,,"ssbuse:1DCDBD0C-DE22-4DF6-8923-018BE3AB47EB
prbth:82AA6E14-5E4E-4228-8954-FFD607E64253",,,Chrom
Vovô,,SP,"homeonline:C423C917-1DC3-4EFA-8D1A-E6BD603E2793
teamdashsp:039955E1-628D-4166-A62E-00FD72229A89
prbth:60242719-BF01-40B9-A00E-A66FE3C8BEA6",,,Ridley
Vyse,,,"homeonline:DE6F7FC5-0861-4F79-A3D1-C4FE040F92B0
smashrj:B4CAA73B-0C5B-41E0-8A47-29E00D40B3EA
prbth:F5FA0F15-19DD-4C34-94DB-16A516227FB7",,,"Dark Pit
Pit"
Waffles,,,"ssbudf:3D33AF95-A50B-4D33-A91E-F7F7729B0AE3
prbth:104BE7E8-51CB-4901-9DAE-132D5459A182",,,"Roy
Terry"
Wendell,,AM,,,https://twitter.com/WendellSSB,Snake
WFZ,,,ssbuse:09379A04-28DE-4159-8BFE-F16DAE102617,,,Pokemon Trainer
Will,,PR,"tryhardcwb:24099BF9-D1D2-4672-84CD-3C95C834E378
prbth:F7C26D13-B233-4253-AA90-BCBE96557D64",,https://twitter.com/CDV_Will,Wii Fit Trainer
Will Of R.,,,homeonline:D1F98BE2-7B11-4194-81EB-8343398B9AFF,,,
Will Smith | Will Smith,,,homeonline:DC054DCA-899F-4A7A-8C24-DBBDABD7ECE1,,,
Willy,,,tryhardlondrina:300C0A05-7002-4872-AA0F-00C3C8636A4A,,,
WindWalker,,,ssbudf:7233E176-5D2E-447D-94C4-AC1E60365C2A,,,"Link
Donkey Kong"
WoH,,,homeonline:E3E52138-DF18-4325-9538-A1022E1AC34E,,,
Wokemon,,,homeonline:66A2C44A-3903-44FE-A270-1AC5D05F428D,,,
Wrigglebug,,,,Henrique Vidotti,https://twitter.com/Wrigglebugs,Lucas
Wright,TwS,RJ,"smashrj:A72DE6DD-6529-4B9F-97D5-11B576F1F947
prbth:D306F19E-D747-49AE-941F-9327D029EE2C",,,Zero Suit Samus
Wuzido,,,homeonline:09FBA03F-DF68-412D-86DE-CA2AA22858F6,,,
Xaropinho,,MG,"liga_ultra_arcade_s1:8B7F874A-45B5-4A32-85ED-649CAC12B9B2
ssbudf:0EB494BF-4F13-491D-95B9-11D68D36905B
prbth:13F4720B-6742-48B0-88F7-EBDF69BBB1A7",Antônio Marcel,https://twitter.com/BrittaniaVon,"Ridley
Yoshi"
